,url,title,abstract,date
23,http://www.hurriyet.com.tr/gundem/buyukcekmecede-hastanenin-onune-birakilan-genc-kiz-hayatini-kaybetti-40316756,Korkunç! Genç kıza ne oldu?,"İstanbul Büyükçekmece'de 20 yaşındaki genç kız, iki kişi tarafından baygın olarak özel bir hastanenin kapısına bırakıldı. Tüm müdahalelere rağmen kurtarılamayan K.H.'nin ölümüyle ilgili 1 kişi yakalandı. ",25.12.2016
24,http://www.hurriyet.com.tr/gundem/torbacilar-pompaliyla-oldurdu-40316588,'Torbacılar' pompalıyla öldürdü,AK Parti Çankaya İlçe Yönetim Kurulu üyesi Yılmaz Bulut uyuşturucu satıcılarının pompalı silahla saldırısı sonucu hayatını kaybetti. Cinayet ile ilgili 4 kişinin yakalanması için çalışma başlatıldı.,24.12.2016
25,http://www.hurriyet.com.tr/gundem/trakyanin-bagrina-sapli-hancer-ergene-40316558,Trakya’nın bağrına saplı hançer: Ergene,"“Bu nehirde en son balığı 1996 yılında gördük. O da ölü” diyor Ergene Nehri’nin temiz akması için yıllarca çabalamış Hacer Doğrugüven. Etraftaki uçsuz bucaksız gibi görünen tarlaları gösteriyor Ergene Platformu Sözcüsü Avukat Bülent Kaçar. “Çeltik tarlaları… İşte bu suyla sulanıyor” diyor. Sanki bir anda bir sancı beliriyor karnımda. Uzunköprü’ye varır varmaz yediğimiz yemek geliyor aklıma ve “O pirinç pilavını yemeyecektim” diyorum simsiyah, zehir akan suya bakıp. Hep birlikte ağlanacak halimize gülüyoruz.&nbsp;",24.12.2016
26,http://www.hurriyet.com.tr/gundem/ak-partili-baskan-yardimcisina-silahli-saldiri-40316099,AK Partili başkan yardımcısı Yılmaz Bulut silahlı saldırı sonucu hayatını kaybetti,"AK Parti Çankaya İlçe Başkan Yardımcısı Yılmaz Bulut, uğradığı silahlı saldırı sonucunda hayatını kaybetti. Bulut, Akdere Mahallesi Güllüce Caddesi üzerinde yeğeninin, önünü kesen uyuşturucu satıcıları ile kavga ettiğini öğrenince olay yerine gitti. Bulut, tartışma sonrası yeğeni ile evine dönerken kendisini takip eden 4 kişinin açtığı ateş sonucu yaşamını yitirdi. ",24.12.2016
27,http://www.hurriyet.com.tr/gundem/yazar-beki-ikala-eriklinin-katil-zanlisi-sinem-koctan-kan-donduran-ifade-40315997,Yazar Beki İkala Erikli'nin katil zanlısı Sinem Koç'tan kan donduran ifade,"İstanbul Beyoğlu'nda ünlü yazar ve yaşam koçu Beki İkala Erikli'yi öldüren Sinem Koç, ifadesinde “Onunla tanıştıktan sonra ruhen ve bedenen rahatsız oldum. Şu an dahi şeytanı görüyorum ve kafamın içinde bir böcek hissediyorum” dedi.",24.12.2016
28,http://www.hurriyet.com.tr/gundem/ben-deliyim-cinayeti-40315943,'Ben deliyim' cinayeti,"BAKIRKÖY Dr. Mazhar Osman Ruh ve Sinir Hastalıkları Hastanesi’nde oda arkadaşı Mehmet Ali Altun’u (39) 2 Mart’ta uyuduğu sırada boğarak öldüren Osman Altın’a, akıl hastası olduğu gerekçesiyle ceza verilmedi. ",23.12.2016
29,http://www.hurriyet.com.tr/gundem/pismanim-dedi-ama-muebbet-yedi-40315941,Pişmanım dedi ama müebbet yedi,"Öldürdüğü kadını parçalayarak poşetler içinde çöpe atan adam, ‘Yüce adaletinize sığınıyorum. Çok pişmanım’ dedi ama mahkeme indirim için herhangi neden görülmediğini belirterek ömür boyu hapis cezasına çarptırdı. ",23.12.2016
30,http://www.hurriyet.com.tr/gundem/feto-ayaktayim-bitmedim-mesaji-verdi-40314942,FETÖ 'ayaktayım bitmedim' mesajı verdi,"Türkiye’de şok etkisi yaratan Rus Büyükelçi suikastının aydınlatılması için savcılar ve güvenlik birimleri bütün olasılıkları inceliyor. FETÖ’nün suikastla ne amaçlamış olabileceği araştırılıyor. Birçok olasılık üzerinde duran istihbaratçılar, örgütün “Ben hâlâ ayaktayım, bitmedim” mesajı vermeyi amaçladığını belirtiyor.",22.12.2016
31,http://www.hurriyet.com.tr/gundem/kucuk-zinari-olduren-kursuna-muebbet-istendi-40314932,Küçük Zinar'ı öldüren kurşuna müebbet istendi,"ÜMRANİYE’de, 14 Eylül günü evlerinin bahçesinde oynayan 12 yaşındaki Zinar Duramaz’ı öldüren silahı ateşlediği belirlenen Erol Taşkın (34) hakkında dava açıldı. ",22.12.2016
32,http://www.hurriyet.com.tr/gundem/oglunun-olumune-neden-olan-anneye-ceza-verilmedi-40314447,Oğlunun ölümüne neden olan anneye ceza verilmedi,"KONYA’nın Akören İlçesi’nde 2.5 yaşındaki oğlu Uğur Taşkın’ı, banyo yaptırırken yere düşürmesi sonucu ölümüne neden olduğu iddiasıyla tutuksuz yargılanan 33 yaşındaki Saniye Taşkın’a, yaşadığı mağduriyet nedeniyle TCK’nın 22/6’ncı maddesi gereği ceza verilmedi.",22.12.2016
